"NetworkId","EventID","CreatedLOcalDateTime","VehicleType","Color",
"WC",133089,"Jul  9 2018  5:31PM           ","LDV","White",
"WC",133091,"Jul  9 2018  5:55PM           ","LDV","White",
"WC",133092,"Jul  9 2018  5:59PM           ","Bus","White",
"WC",133093,"Jul  9 2018  6:07PM           ","Minibus","White",
"WC",133094,"Jul  9 2018  6:08PM           ","Bus","White",
"WC",133095,"Jul  9 2018  6:56PM           ","Car","Other",
"WC",133096,"Jul  9 2018  7:02PM           ","Car","Other",
"WC",133100,"Jul  9 2018  8:27PM           ","Car","White",
"WC",133102,"Jul  9 2018 10:35PM           ","Car","Other",
"WC",133104,"Jul  9 2018 11:27PM           ","Car","Black",
"WC",133109,"Jul 10 2018  5:38AM           ","LDV","Other",
"WC",133110,"Jul 10 2018  6:03AM           ","Car","Other",
"WC",133112,"Jul 10 2018  6:29AM           ","Truck","Other",
"WC",133113,"Jul 10 2018  6:40AM           ","Bus","White",
"WC",133115,"Jul 10 2018  6:46AM           ","Truck","White",
"WC",133116,"Jul 10 2018  6:53AM           ","Truck","Other",
"WC",133118,"Jul 10 2018  7:17AM           ","Truck","White",
"WC",133118,"Jul 10 2018  7:17AM           ","Car","Other",
"WC",133119,"Jul 10 2018  7:32AM           ","Truck","Other",
"WC",133125,"Jul 10 2018  8:20AM           ","Truck","White",
"WC",133127,"Jul 10 2018  8:41AM           ","Car","Beige",
"WC",133127,"Jul 10 2018  8:41AM           ","Car","Beige",
"WC",133128,"Jul 10 2018  8:50AM           ","LDV","White",
"WC",133129,"Jul 10 2018  8:55AM           ","LDV","Silver",
"WC",133129,"Jul 10 2018  8:55AM           ","LDV","White",
"WC",133132,"Jul 10 2018  9:07AM           ","LDV","White",
"WC",133133,"Jul 10 2018  9:08AM           ","LDV","White",
"WC",133134,"Jul 10 2018  9:26AM           ","LDV","Black",
"WC",133138,"Jul 10 2018  9:51AM           ","Truck","White",
"WC",133140,"Jul 10 2018 10:01AM           ","Taxi","White",
"WC",133141,"Jul 10 2018 10:01AM           ","Truck","White",
"WC",133142,"Jul 10 2018 10:11AM           ","Car","White",
"WC",133143,"Jul 10 2018 10:28AM           ","Truck","White",
"WC",133144,"Jul 10 2018 10:33AM           ","Car","Other",
"WC",133145,"Jul 10 2018 10:39AM           ","Minibus","White",
"WC",133146,"Jul 10 2018 10:44AM           ","Bus","White",
"WC",133147,"Jul 10 2018 10:58AM           ","LDV","White",
"WC",133148,"Jul 10 2018 10:59AM           ","Minibus","White",
"WC",133150,"Jul 10 2018 11:21AM           ","LDV","White",
"WC",133151,"Jul 10 2018 11:34AM           ","Truck","White",
"WC",133153,"Jul 10 2018 11:56AM           ","Car","Other",
"WC",133154,"Jul 10 2018 11:57AM           ","LDV","White",
"WC",133155,"Jul 10 2018 11:57AM           ","Car","Silver",
"WC",133157,"Jul 10 2018 12:37PM           ","Taxi","White",
"WC",133158,"Jul 10 2018 12:44PM           ","Truck","Other",
"WC",133161,"Jul 10 2018  1:11PM           ","Truck","White",
"WC",133162,"Jul 10 2018  1:25PM           ","LDV","White",
"WC",133163,"Jul 10 2018  1:26PM           ","LDV","White",
"WC",133163,"Jul 10 2018  1:26PM           ","Car","Black",
"WC",133164,"Jul 10 2018  1:44PM           ","Truck","White",
"WC",133165,"Jul 10 2018  1:53PM           ","LDV","White",
"WC",133166,"Jul 10 2018  2:03PM           ","Car","Other",
"WC",133167,"Jul 10 2018  2:12PM           ","Taxi","White",
"WC",133168,"Jul 10 2018  2:29PM           ","Other","Other",
"WC",133168,"Jul 10 2018  2:29PM           ","LDV","White",
"WC",133169,"Jul 10 2018  2:37PM           ","LDV","White",
"WC",133170,"Jul 10 2018  2:55PM           ","LDV","White",
"WC",133172,"Jul 10 2018  3:20PM           ","Car","White",
"WC",133173,"Jul 10 2018  3:27PM           ","Car","White",
"WC",133174,"Jul 10 2018  3:44PM           ","Truck","White",
"WC",133175,"Jul 10 2018  3:53PM           ","Car","Red",
"WC",133176,"Jul 10 2018  3:55PM           ","LDV","White",
"WC",133176,"Jul 10 2018  3:55PM           ","Truck","Other",
"WC",133177,"Jul 10 2018  3:57PM           ","Car","White",
"WC",133180,"Jul 10 2018  4:26PM           ","LDV","Black",
"WC",133183,"Jul 10 2018  4:48PM           ","Minibus","White",
"WC",133185,"Jul 10 2018  5:01PM           ","Car","Other",
"WC",133185,"Jul 10 2018  5:01PM           ","Car","Other",
"WC",133186,"Jul 10 2018  5:34PM           ","Truck","White",
"WC",133188,"Jul 10 2018  5:45PM           ","Taxi","White",
"WC",133189,"Jul 10 2018  5:58PM           ","Car","Other",
"WC",133190,"Jul 10 2018  6:20PM           ","Car","Other",
"WC",133192,"Jul 10 2018  7:37PM           ","Car","Other",
"WC",133193,"Jul 10 2018  7:48PM           ","Bus","White",
"WC",133195,"Jul 11 2018  4:49AM           ","Car","Other",
"WC",133196,"Jul 11 2018  5:22AM           ","LDV","Other",
"WC",133197,"Jul 11 2018  5:29AM           ","Car","Other",
"WC",133199,"Jul 11 2018  6:09AM           ","LDV","Other",
"WC",133199,"Jul 11 2018  6:09AM           ","Car","Other",
"WC",133199,"Jul 11 2018  6:09AM           ","Car","Other",
"WC",133202,"Jul 11 2018  6:15AM           ","Car","Other",
"WC",133203,"Jul 11 2018  6:38AM           ","Car","Other",
"WC",133204,"Jul 11 2018  6:46AM           ","Car","Other",
"WC",133206,"Jul 11 2018  6:49AM           ","LDV","White",
"WC",133207,"Jul 11 2018  6:55AM           ","LDV","White",
"WC",133208,"Jul 11 2018  6:59AM           ","Truck","White",
"WC",133209,"Jul 11 2018  7:12AM           ","Car","White",
"WC",133212,"Jul 11 2018  7:14AM           ","LDV","Other",
"WC",133213,"Jul 11 2018  7:29AM           ","Truck","White",
"WC",133214,"Jul 11 2018  7:31AM           ","Car","Other",
"WC",133215,"Jul 11 2018  7:31AM           ","Taxi","White",
"WC",133218,"Jul 11 2018  7:48AM           ","Truck","White",
"WC",133220,"Jul 11 2018  7:57AM           ","Car","Red",
"WC",133221,"Jul 11 2018  8:04AM           ","Truck","White",
"WC",133223,"Jul 11 2018  8:14AM           ","Truck","White",
"WC",133225,"Jul 11 2018  8:26AM           ","Truck","White",
"WC",133227,"Jul 11 2018  8:31AM           ","Truck","Red",
"WC",133228,"Jul 11 2018  8:34AM           ","Car","Silver",
"WC",133229,"Jul 11 2018  8:47AM           ","Truck","White",
"WC",133230,"Jul 11 2018  8:48AM           ","Truck","White",
"WC",133231,"Jul 11 2018  8:53AM           ","Car","White",
"WC",133233,"Jul 11 2018  9:12AM           ","Car","Silver",
"WC",133234,"Jul 11 2018  9:14AM           ","LDV","White",
"WC",133234,"Jul 11 2018  9:14AM           ","Car","Other",
"WC",133234,"Jul 11 2018  9:14AM           ","LDV","Other",
"WC",133234,"Jul 11 2018  9:14AM           ","Car","Silver",
"WC",133235,"Jul 11 2018  9:06AM           ","Car","Other",
"WC",133236,"Jul 11 2018  9:18AM           ","Minibus","White",
"WC",133238,"Jul 11 2018  9:30AM           ","LDV","White",
"WC",133238,"Jul 11 2018  9:30AM           ","Minibus","White",
"WC",133240,"Jul 11 2018  9:47AM           ","Truck","White",
"WC",133241,"Jul 11 2018  9:52AM           ","Truck","Orange",
"WC",133242,"Jul 11 2018  9:58AM           ","Car","Other",
"WC",133243,"Jul 11 2018 10:27AM           ","Truck","White",
"WC",133244,"Jul 11 2018 10:29AM           ","LDV","Silver",
"WC",133248,"Jul 11 2018 10:58AM           ","Car","White",
"WC",133251,"Jul 11 2018 11:37AM           ","LDV","Black",
"WC",133253,"Jul 11 2018 11:54AM           ","LDV","Red",
"WC",133254,"Jul 11 2018 12:19PM           ","Truck","White",
"WC",133255,"Jul 11 2018 12:25PM           ","Truck","White",
"WC",133256,"Jul 11 2018 12:31PM           ","LDV","White",
"WC",133257,"Jul 11 2018 12:49PM           ","LDV","White",
"WC",133258,"Jul 11 2018  1:19PM           ","LDV","Blue",
"WC",133265,"Jul 11 2018  1:50PM           ","Car","White",
"WC",133266,"Jul 11 2018  2:19PM           ","Truck","White",
"WC",133267,"Jul 11 2018  2:21PM           ","Car","Silver",
"WC",133268,"Jul 11 2018  2:31PM           ","Car","White",
"WC",133269,"Jul 11 2018  2:34PM           ","Car","Red",
"WC",133272,"Jul 11 2018  3:05PM           ","Car","Black",
"WC",133274,"Jul 11 2018  3:09PM           ","Truck","White",
"WC",133277,"Jul 11 2018  3:30PM           ","Car","White",
"WC",133278,"Jul 11 2018  3:35PM           ","Truck","White",
"WC",133279,"Jul 11 2018  3:42PM           ","Truck","White",
"WC",133280,"Jul 11 2018  3:43PM           ","Car","Other",
"WC",133283,"Jul 11 2018  4:26PM           ","Truck","Other",
"WC",133283,"Jul 11 2018  4:26PM           ","Car","Other",
"WC",133284,"Jul 11 2018  4:35PM           ","Car","White",
"WC",133285,"Jul 11 2018  4:41PM           ","Truck","Other",
"WC",133286,"Jul 11 2018  4:55PM           ","LDV","Red",
"WC",133287,"Jul 11 2018  5:02PM           ","LDV","White",
"WC",133288,"Jul 11 2018  5:05PM           ","Car","Red",
"WC",133288,"Jul 11 2018  5:05PM           ","Car","White",
"WC",133290,"Jul 11 2018  5:16PM           ","Minibus","White",
"WC",133290,"Jul 11 2018  5:16PM           ","Car","Beige",
"WC",133292,"Jul 11 2018  5:30PM           ","Car","Other",
"WC",133294,"Jul 11 2018  5:46PM           ","Bus","Blue",
"WC",133297,"Jul 11 2018  6:31PM           ","Taxi","Other",
"WC",133297,"Jul 11 2018  6:31PM           ","Motorcycle","Other",
"WC",133297,"Jul 11 2018  6:31PM           ","Taxi","Other",
"WC",133297,"Jul 11 2018  6:31PM           ","Car","Other",
"WC",133298,"Jul 11 2018  6:46PM           ","Minibus","White",
"WC",133300,"Jul 11 2018  6:55PM           ","Car","Other",
"WC",133301,"Jul 11 2018  7:02PM           ","LDV","White",
"WC",133302,"Jul 11 2018  7:42PM           ","Car","Other",
"WC",133305,"Jul 11 2018  8:30PM           ","Car","Red",
"WC",133306,"Jul 11 2018  8:33PM           ","Car","Other",
"WC",133307,"Jul 11 2018 10:23PM           ","Car","White",
"WC",133308,"Jul 11 2018 10:25PM           ","LDV","Other",
"WC",133308,"Jul 11 2018 10:25PM           ","Car","Other",
"WC",133309,"Jul 11 2018 11:05PM           ","Car","Other",
"WC",133310,"Jul 12 2018 12:11AM           ","Car","White",
"WC",133311,"Jul 12 2018 12:23AM           ","Car","Other",
"WC",133311,"Jul 12 2018 12:23AM           ","Car","Other",
"WC",133312,"Jul 12 2018 12:28AM           ","Car","Other",
"WC",133313,"Jul 12 2018 12:32AM           ","Motorcycle","Other",
"WC",133313,"Jul 12 2018 12:32AM           ","Car","Other",
"WC",133315,"Jul 12 2018  3:28AM           ","Car","Other",
"WC",133319,"Jul 12 2018  5:33AM           ","Car","Other",
"WC",133319,"Jul 12 2018  5:33AM           ","Car","Other",
"WC",133320,"Jul 12 2018  5:43AM           ","Car","Other",
"WC",133321,"Jul 12 2018  5:45AM           ","Car","Other",
"WC",133323,"Jul 12 2018  5:52AM           ","Taxi","White",
"WC",133329,"Jul 12 2018  7:04AM           ","Car","Other",
"WC",133329,"Jul 12 2018  7:04AM           ","Car","Other",
"WC",133330,"Jul 12 2018  7:31AM           ","Car","White",
"WC",133330,"Jul 12 2018  7:31AM           ","Minibus","White",
"WC",133330,"Jul 12 2018  7:31AM           ","Car","Other",
"WC",133332,"Jul 12 2018  7:45AM           ","Car","White",
"WC",133332,"Jul 12 2018  7:45AM           ","Car","Red",
"WC",133333,"Jul 12 2018  7:49AM           ","Car","Silver",
"WC",133333,"Jul 12 2018  7:49AM           ","Car","White",
"WC",133334,"Jul 12 2018  7:50AM           ","Car","White",
"WC",133335,"Jul 12 2018  7:58AM           ","LDV","White",
"WC",133336,"Jul 12 2018  7:59AM           ","Minibus","White",
"WC",133336,"Jul 12 2018  7:59AM           ","Car","Other",
"WC",133336,"Jul 12 2018  7:59AM           ","Taxi","White",
"WC",133337,"Jul 12 2018  8:00AM           ","Truck","Black",
"WC",133341,"Jul 12 2018  8:41AM           ","Car","Black",
"WC",133342,"Jul 12 2018  8:56AM           ","Car","White",
"WC",133343,"Jul 12 2018  9:07AM           ","Truck","White",
"WC",133345,"Jul 12 2018  9:15AM           ","LDV","White",
"WC",133348,"Jul 12 2018  9:30AM           ","Truck","Other",
"WC",133348,"Jul 12 2018  9:30AM           ","Truck","Other",
"WC",133351,"Jul 12 2018  9:44AM           ","LDV","White",
"WC",133353,"Jul 12 2018  9:52AM           ","Truck","White",
"WC",133354,"Jul 12 2018  9:56AM           ","Truck","Other",
"WC",133355,"Jul 12 2018 10:03AM           ","Car","Blue",
"WC",133356,"Jul 12 2018 10:09AM           ","Truck","White",
"WC",133357,"Jul 12 2018 10:12AM           ","Truck","White",
"WC",133358,"Jul 12 2018 10:16AM           ","LDV","White",
"WC",133359,"Jul 12 2018 10:21AM           ","Car","Blue",
"WC",133360,"Jul 12 2018 10:27AM           ","LDV","White",
"WC",133361,"Jul 12 2018 10:31AM           ","Car","White",
"WC",133363,"Jul 12 2018 10:45AM           ","Car","Silver",
"WC",133364,"Jul 12 2018 10:47AM           ","Car","White",
"WC",133365,"Jul 12 2018 10:54AM           ","Truck","White",
"WC",133367,"Jul 12 2018 10:59AM           ","LDV","White",
"WC",133368,"Jul 12 2018 11:03AM           ","Car","White",
"WC",133370,"Jul 12 2018 11:37AM           ","Taxi","White",
"WC",133374,"Jul 12 2018 11:54AM           ","Truck","Other",
"WC",133380,"Jul 12 2018 12:49PM           ","Truck","White",
"WC",133382,"Jul 12 2018  1:02PM           ","Truck","Other",
"WC",133384,"Jul 12 2018  1:30PM           ","Car","White",
"WC",133386,"Jul 12 2018  1:45PM           ","Truck","White",
"WC",133388,"Jul 12 2018  1:59PM           ","Taxi","White",
"WC",133390,"Jul 12 2018  2:29PM           ","Taxi","White",
"WC",133392,"Jul 12 2018  2:34PM           ","Car","Black",
"WC",133393,"Jul 12 2018  2:40PM           ","Truck","White",
"WC",133394,"Jul 12 2018  2:46PM           ","Car","Yellow",
"WC",133396,"Jul 12 2018  3:14PM           ","Car","White",
"WC",133397,"Jul 12 2018  3:16PM           ","Truck","White",
"WC",133400,"Jul 12 2018  3:35PM           ","Car","White",
"WC",133401,"Jul 12 2018  3:37PM           ","Car","Other",
"WC",133404,"Jul 12 2018  4:09PM           ","Car","White",
"WC",133408,"Jul 12 2018  4:33PM           ","Car","Black",
"WC",133408,"Jul 12 2018  4:33PM           ","Car","Silver",
"WC",133409,"Jul 12 2018  5:02PM           ","LDV","White",
"WC",133412,"Jul 12 2018  5:13PM           ","Truck","Red",
"WC",133413,"Jul 12 2018  5:20PM           ","Car","White",
"WC",133416,"Jul 12 2018  5:37PM           ","Car","White",
"WC",133418,"Jul 12 2018  5:56PM           ","Truck","White",
"WC",133419,"Jul 12 2018  6:05PM           ","Car","Black",
"WC",133419,"Jul 12 2018  6:05PM           ","Truck","Other",
"WC",133420,"Jul 12 2018  6:09PM           ","LDV","White",
"WC",133420,"Jul 12 2018  6:09PM           ","Car","White",
"WC",133421,"Jul 12 2018  6:14PM           ","Car","Other",
"WC",133421,"Jul 12 2018  6:14PM           ","Car","Other",
"WC",133422,"Jul 12 2018  6:36PM           ","Car","Silver",
"WC",133424,"Jul 12 2018  6:41PM           ","Minibus","White",
"WC",133425,"Jul 12 2018  6:56PM           ","Minibus","White",
"WC",133426,"Jul 12 2018  6:59PM           ","LDV","White",
"WC",133428,"Jul 12 2018  8:17PM           ","Truck","White",
"WC",133429,"Jul 12 2018  8:20PM           ","Car","Other",
"WC",133430,"Jul 12 2018  9:20PM           ","Car","White",
"WC",133434,"Jul 12 2018  9:59PM           ","Car","White",
"WC",133435,"Jul 12 2018 10:58PM           ","Car","Other",
"WC",133437,"Jul 13 2018  5:35AM           ","Car","Other",
"WC",133438,"Jul 13 2018  6:13AM           ","Car","Other",
"WC",133439,"Jul 13 2018  6:14AM           ","Car","White",
"WC",133441,"Jul 13 2018  7:03AM           ","Taxi","Other",
"WC",133442,"Jul 13 2018  7:07AM           ","Minibus","White",
"WC",133442,"Jul 13 2018  7:07AM           ","Car","Other",
"WC",133443,"Jul 13 2018  7:09AM           ","Car","White",
"WC",133444,"Jul 13 2018  7:14AM           ","Taxi","White",
"WC",133445,"Jul 13 2018  7:19AM           ","Car","Other",
"WC",133447,"Jul 13 2018  7:37AM           ","Truck","White",
"WC",133448,"Jul 13 2018  7:41AM           ","Car","White",
"WC",133450,"Jul 13 2018  7:45AM           ","Car","Green",
"WC",133450,"Jul 13 2018  7:45AM           ","LDV","Green",
"WC",133451,"Jul 13 2018  8:04AM           ","LDV","White",
"WC",133452,"Jul 13 2018  8:07AM           ","Taxi","White",
"WC",133452,"Jul 13 2018  8:07AM           ","Bus","Blue",
"WC",133453,"Jul 13 2018  8:10AM           ","Bus","Blue",
"WC",133456,"Jul 13 2018  8:44AM           ","Car","Silver",
"WC",133457,"Jul 13 2018  8:56AM           ","Car","Black",
"WC",133457,"Jul 13 2018  8:56AM           ","Car","Silver",
"WC",133457,"Jul 13 2018  8:56AM           ","Car","White",
"WC",133458,"Jul 13 2018  8:57AM           ","Car","Other",
"WC",133459,"Jul 13 2018  9:03AM           ","Car","Silver",
"WC",133460,"Jul 13 2018  9:03AM           ","Truck","Other",
"WC",133462,"Jul 13 2018  9:22AM           ","Car","White",
"WC",133464,"Jul 13 2018  9:26AM           ","Car","Blue",
"WC",133465,"Jul 13 2018  9:35AM           ","Truck","Other",
"WC",133466,"Jul 13 2018 10:12AM           ","Car","Other",
"WC",133468,"Jul 13 2018 10:35AM           ","LDV","White",
"WC",133468,"Jul 13 2018 10:35AM           ","LDV","White",
"WC",133470,"Jul 13 2018 10:41AM           ","Car","Silver",
"WC",133471,"Jul 13 2018 10:42AM           ","Car","Other",
"WC",133472,"Jul 13 2018 10:44AM           ","Truck","White",
"WC",133472,"Jul 13 2018 10:44AM           ","Car","White",
"WC",133473,"Jul 13 2018 11:29AM           ","LDV","White",
"WC",133474,"Jul 13 2018 11:32AM           ","Car","Silver",
"WC",133474,"Jul 13 2018 11:32AM           ","LDV","Other",
"WC",133474,"Jul 13 2018 11:32AM           ","LDV","White",
"WC",133477,"Jul 13 2018 12:24PM           ","Car","Other",
"WC",133477,"Jul 13 2018 12:24PM           ","Car","Other",
"WC",133478,"Jul 13 2018 12:27PM           ","Car","Silver",
"WC",133479,"Jul 13 2018 12:30PM           ","Car","Black",
"WC",133483,"Jul 13 2018  1:12PM           ","Truck","White",
"WC",133484,"Jul 13 2018  1:20PM           ","LDV","White",
"WC",133487,"Jul 13 2018  1:34PM           ","LDV","White",
"WC",133488,"Jul 13 2018  1:37PM           ","Car","White",
"WC",133489,"Jul 13 2018  1:41PM           ","Truck","White",
"WC",133490,"Jul 13 2018  1:42PM           ","Bus","White",
"WC",133491,"Jul 13 2018  1:49PM           ","Car","White",
"WC",133493,"Jul 13 2018  2:26PM           ","Truck","Yellow",
"WC",133494,"Jul 13 2018  2:40PM           ","Truck","White",
"WC",133494,"Jul 13 2018  2:40PM           ","Car","Black",
"WC",133495,"Jul 13 2018  2:52PM           ","Car","White",
"WC",133495,"Jul 13 2018  2:52PM           ","Car","Silver",
"WC",133496,"Jul 13 2018  3:04PM           ","Car","White",
"WC",133497,"Jul 13 2018  3:10PM           ","LDV","White",
"WC",133501,"Jul 13 2018  3:30PM           ","Bus","White",
"WC",133502,"Jul 13 2018  3:42PM           ","Truck","Red",
"WC",133506,"Jul 13 2018  4:02PM           ","LDV","Blue",
"WC",133507,"Jul 13 2018  4:04PM           ","Truck","White",
"WC",133508,"Jul 13 2018  4:16PM           ","Car","Blue",
"WC",133509,"Jul 13 2018  4:18PM           ","Taxi","White",
"WC",133511,"Jul 13 2018  4:29PM           ","Car","White",
"WC",133512,"Jul 13 2018  4:32PM           ","Car","White",
"WC",133513,"Jul 13 2018  4:33PM           ","Car","Other",
"WC",133513,"Jul 13 2018  4:33PM           ","Car","Other",
"WC",133513,"Jul 13 2018  4:33PM           ","Car","Other",
"WC",133513,"Jul 13 2018  4:33PM           ","Car","Other",
"WC",133515,"Jul 13 2018  4:52PM           ","Car","Other",
"WC",133515,"Jul 13 2018  4:52PM           ","Motorcycle","Other",
"WC",133516,"Jul 13 2018  4:59PM           ","Car","Other",
"WC",133516,"Jul 13 2018  4:59PM           ","Car","Other",
"WC",133519,"Jul 13 2018  5:34PM           ","Car","White",
"WC",133524,"Jul 13 2018  6:20PM           ","Car","Other",
"WC",133524,"Jul 13 2018  6:20PM           ","Car","Silver",
"WC",133525,"Jul 13 2018  6:21PM           ","Car","White",
"WC",133526,"Jul 13 2018  6:26PM           ","Other","Other",
"WC",133526,"Jul 13 2018  6:26PM           ","Taxi","White",
"WC",133526,"Jul 13 2018  6:26PM           ","Taxi","White",
"WC",133527,"Jul 13 2018  6:47PM           ","Taxi","Other",
"WC",133529,"Jul 13 2018  7:09PM           ","LDV","White",
"WC",133531,"Jul 13 2018  7:17PM           ","Taxi","Other",
"WC",133532,"Jul 13 2018  7:26PM           ","Car","Silver",
"WC",133533,"Jul 13 2018  7:31PM           ","Car","White",
"WC",133533,"Jul 13 2018  7:31PM           ","Car","Silver",
"WC",133536,"Jul 13 2018  8:30PM           ","Motorcycle","Other",
"WC",133536,"Jul 13 2018  8:30PM           ","Motorcycle","Other",
"WC",133537,"Jul 13 2018  9:33PM           ","Car","White",
"WC",133538,"Jul 13 2018  9:51PM           ","Car","Other",
"WC",133539,"Jul 13 2018 10:51PM           ","LDV","White",
"WC",133541,"Jul 13 2018 11:35PM           ","Truck","Other",
"WC",133542,"Jul 13 2018 11:55PM           ","Car","Other",
"WC",133543,"Jul 14 2018 12:06AM           ","Car","Other",
"WC",133543,"Jul 14 2018 12:06AM           ","Car","Other",
"WC",133544,"Jul 14 2018 12:49AM           ","Car","White",
"WC",133545,"Jul 14 2018  1:16AM           ","Car","Other",
"WC",133545,"Jul 14 2018  1:16AM           ","Car","Other",
"WC",133546,"Jul 14 2018  1:33AM           ","Minibus","White",
"WC",133548,"Jul 14 2018  4:47AM           ","Car","Other",
"WC",133549,"Jul 14 2018  4:54AM           ","Car","White",
"WC",133551,"Jul 14 2018  5:13AM           ","Car","Other",
"WC",133552,"Jul 14 2018  5:34AM           ","Car","Other",
"WC",133553,"Jul 14 2018  7:11AM           ","LDV","White",
"WC",133555,"Jul 14 2018  7:35AM           ","Car","Silver",
"WC",133556,"Jul 14 2018  7:48AM           ","LDV","White",
"WC",133557,"Jul 14 2018  7:52AM           ","Car","Red",
"WC",133557,"Jul 14 2018  7:52AM           ","Car","White",
"WC",133558,"Jul 14 2018  8:24AM           ","Truck","White",
"WC",133559,"Jul 14 2018  8:31AM           ","LDV","White",
"WC",133560,"Jul 14 2018  9:00AM           ","Car","Silver",
"WC",133561,"Jul 14 2018  9:00AM           ","Car","White",
"WC",133562,"Jul 14 2018  9:02AM           ","Car","White",
"WC",133563,"Jul 14 2018  9:08AM           ","Car","Other",
"WC",133565,"Jul 14 2018  9:28AM           ","Motorcycle","Black",
"WC",133566,"Jul 14 2018  9:29AM           ","Car","White",
"WC",133568,"Jul 14 2018 10:04AM           ","LDV","White",
"WC",133569,"Jul 14 2018 10:46AM           ","LDV","Red",
"WC",133570,"Jul 14 2018 10:46AM           ","Car","Black",
"WC",133570,"Jul 14 2018 10:46AM           ","Car","Black",
"WC",133571,"Jul 14 2018 10:50AM           ","Car","Red",
"WC",133572,"Jul 14 2018 11:08AM           ","Truck","White",
"WC",133573,"Jul 14 2018 11:12AM           ","Taxi","White",
"WC",133574,"Jul 14 2018 11:40AM           ","Car","Other",
"WC",133574,"Jul 14 2018 11:40AM           ","Car","Other",
"WC",133575,"Jul 14 2018 11:50AM           ","Car","Other",
"WC",133577,"Jul 14 2018 12:10PM           ","Truck","White",
"WC",133579,"Jul 14 2018 12:46PM           ","Car","Other",
"WC",133581,"Jul 14 2018  1:48PM           ","Truck","White",
"WC",133582,"Jul 14 2018  1:55PM           ","Car","Other",
"WC",133584,"Jul 14 2018  2:08PM           ","Truck","Other",
"WC",133585,"Jul 14 2018  2:58PM           ","Car","White",
"WC",133586,"Jul 14 2018  3:07PM           ","Car","White",
"WC",133589,"Jul 14 2018  3:53PM           ","Car","White",
"WC",133590,"Jul 14 2018  4:17PM           ","Car","Silver",
"WC",133590,"Jul 14 2018  4:17PM           ","LDV","Other",
"WC",133591,"Jul 14 2018  4:24PM           ","LDV","White",
"WC",133592,"Jul 14 2018  5:04PM           ","Car","White",
"WC",133596,"Jul 14 2018  6:37PM           ","Bus","Other",
"WC",133598,"Jul 14 2018  6:51PM           ","Car","White",
"WC",133601,"Jul 14 2018  7:27PM           ","Car","Other",
"WC",133602,"Jul 14 2018  8:06PM           ","Car","Other",
"WC",133603,"Jul 14 2018  8:28PM           ","Car","Other",
"WC",133603,"Jul 14 2018  8:28PM           ","Car","Other",
"WC",133609,"Jul 14 2018 10:01PM           ","Taxi","Other",
"WC",133612,"Jul 14 2018 11:57PM           ","Car","Other",
"WC",133613,"Jul 15 2018 12:14AM           ","Minibus","White",
"WC",133617,"Jul 15 2018  1:35AM           ","Car","Other",
"WC",133618,"Jul 15 2018  1:50AM           ","Car","White",
"WC",133620,"Jul 15 2018  4:02AM           ","Car","Other",
"WC",133621,"Jul 15 2018  4:15AM           ","Car","Other",
"WC",133622,"Jul 15 2018  4:20AM           ","Car","Other",
"WC",133623,"Jul 15 2018  4:41AM           ","Car","Black",
"WC",133624,"Jul 15 2018  5:50AM           ","Truck","Silver",
"WC",133625,"Jul 15 2018  5:53AM           ","Car","Other",
"WC",133626,"Jul 15 2018  6:02AM           ","Car","White",
"WC",133627,"Jul 15 2018  6:17AM           ","Car","Silver",
"WC",133628,"Jul 15 2018  6:44AM           ","Car","Silver",
"WC",133629,"Jul 15 2018  7:17AM           ","Car","White",
"WC",133631,"Jul 15 2018  8:31AM           ","Car","Other",
"WC",133632,"Jul 15 2018  9:03AM           ","Car","White",
"WC",133633,"Jul 15 2018  9:06AM           ","Bus","Blue",
"WC",133634,"Jul 15 2018  9:53AM           ","Car","Black",
"WC",133634,"Jul 15 2018  9:53AM           ","LDV","White",
"WC",133635,"Jul 15 2018 10:57AM           ","LDV","White",
"WC",133637,"Jul 15 2018 12:23PM           ","Car","White",
"WC",133639,"Jul 15 2018  1:21PM           ","Bus","Other",
"WC",133640,"Jul 15 2018  1:31PM           ","Car","White",
"WC",133645,"Jul 15 2018  3:21PM           ","Car","Red",
"WC",133646,"Jul 15 2018  3:27PM           ","LDV","Blue",
"WC",133647,"Jul 15 2018  3:40PM           ","Car","White",
"WC",133648,"Jul 15 2018  4:02PM           ","Car","Other",
"WC",133651,"Jul 15 2018  5:38PM           ","Car","Black",
"WC",133651,"Jul 15 2018  5:38PM           ","Car","Other",
"WC",133653,"Jul 15 2018  7:01PM           ","Taxi","Other",
"WC",133654,"Jul 15 2018  7:24PM           ","Car","Other",
"WC",133657,"Jul 15 2018  7:58PM           ","LDV","White",
"WC",133657,"Jul 15 2018  7:58PM           ","Car","Other",
"WC",133657,"Jul 15 2018  7:58PM           ","Car","Other",
"WC",133659,"Jul 15 2018  8:17PM           ","Car","Other",
"WC",133660,"Jul 15 2018  8:36PM           ","Car","Other",
"WC",133661,"Jul 15 2018  9:55PM           ","Car","Other",
"WC",133662,"Jul 15 2018  9:59PM           ","LDV","White",
"WC",133664,"Jul 15 2018 10:10PM           ","Car","Other",
"WC",133665,"Jul 15 2018 10:37PM           ","Car","Other",
"WC",133666,"Jul 15 2018 10:48PM           ","Car","Other",
"WC",133666,"Jul 15 2018 10:48PM           ","LDV","Other",
"WC",133667,"Jul 15 2018 10:59PM           ","Car","Other",
