"Network ID","Event Id","Created Local Date Time","No Injuries","Injury Type"
"WC",151094,"Dec 23 2018  6:49PM           ",0,"None"
"WC",151095,"Dec 23 2018  6:57PM           ",0,"None"
"WC",151096,"Dec 23 2018  7:50PM           ",0,"None"
"WC",151097,"Dec 23 2018  7:59PM           ",0,"None"
"WC",151100,"Dec 23 2018  8:37PM           ",0,"None"
"WC",151101,"Dec 23 2018  8:40PM           ",0,"None"
"WC",151102,"Dec 23 2018  8:43PM           ",0,"None"
"WC",151103,"Dec 23 2018  8:43PM           ",0,"None"
"WC",151104,"Dec 23 2018  9:08PM           ",0,"None"
"WC",151106,"Dec 23 2018  9:47PM           ",0,"None"
"WC",151108,"Dec 23 2018 10:20PM           ",0,"None"
"WC",151109,"Dec 23 2018 11:12PM           ",1,"Fatality"
"WC",151110,"Dec 23 2018 11:52PM           ",0,"None"
"WC",151111,"Dec 24 2018 12:39AM           ",0,"None"
"WC",151112,"Dec 24 2018  1:25AM           ",0,"None"
"WC",151113,"Dec 24 2018  1:46AM           ",0,"None"
"WC",151116,"Dec 24 2018  4:05AM           ",0,"None"
"WC",151117,"Dec 24 2018  5:10AM           ",0,"None"
"WC",151118,"Dec 24 2018  5:54AM           ",0,"None"
"WC",151121,"Dec 24 2018  6:21AM           ",0,"None"
"WC",151122,"Dec 24 2018  6:23AM           ",0,"None"
"WC",151123,"Dec 24 2018  6:37AM           ",0,"None"
"WC",151124,"Dec 24 2018  6:57AM           ",0,"None"
"WC",151125,"Dec 24 2018  7:05AM           ",0,"None"
"WC",151126,"Dec 24 2018  7:16AM           ",0,"None"
"WC",151127,"Dec 24 2018  7:17AM           ",0,"None"
"WC",151128,"Dec 24 2018  7:29AM           ",0,"None"
"WC",151130,"Dec 24 2018  7:36AM           ",0,"None"
"WC",151131,"Dec 24 2018  7:40AM           ",0,"None"
"WC",151133,"Dec 24 2018  7:51AM           ",0,"None"
"WC",151136,"Dec 24 2018  8:00AM           ",0,"None"
"WC",151138,"Dec 24 2018  8:08AM           ",0,"None"
"WC",151139,"Dec 24 2018  8:08AM           ",0,"None"
"WC",151141,"Dec 24 2018  8:25AM           ",0,"None"
"WC",151142,"Dec 24 2018  8:30AM           ",0,"None"
"WC",151145,"Dec 24 2018  8:55AM           ",0,"None"
"WC",151147,"Dec 24 2018  9:19AM           ",0,"None"
"WC",151148,"Dec 24 2018  9:22AM           ",0,"None"
"WC",151149,"Dec 24 2018  9:34AM           ",0,"None"
"WC",151150,"Dec 24 2018  9:34AM           ",0,"None"
"WC",151151,"Dec 24 2018  9:36AM           ",0,"None"
"WC",151152,"Dec 24 2018  9:37AM           ",0,"None"
"WC",151154,"Dec 24 2018  9:45AM           ",0,"None"
"WC",151155,"Dec 24 2018  9:45AM           ",0,"None"
"WC",151157,"Dec 24 2018  9:50AM           ",0,"None"
"WC",151158,"Dec 24 2018 10:01AM           ",0,"None"
"WC",151159,"Dec 24 2018 10:03AM           ",0,"None"
"WC",151160,"Dec 24 2018 10:05AM           ",0,"None"
"WC",151161,"Dec 24 2018 10:09AM           ",0,"None"
"WC",151162,"Dec 24 2018 10:11AM           ",0,"None"
"WC",151163,"Dec 24 2018 10:10AM           ",0,"None"
"WC",151164,"Dec 24 2018 10:11AM           ",0,"None"
"WC",151166,"Dec 24 2018 10:19AM           ",0,"None"
"WC",151167,"Dec 24 2018 10:20AM           ",0,"None"
"WC",151169,"Dec 24 2018 10:24AM           ",0,"None"
"WC",151170,"Dec 24 2018 10:24AM           ",0,"None"
"WC",151171,"Dec 24 2018 10:26AM           ",0,"None"
"WC",151172,"Dec 24 2018 10:39AM           ",0,"None"
"WC",151173,"Dec 24 2018 10:41AM           ",0,"None"
"WC",151175,"Dec 24 2018 11:01AM           ",0,"None"
"WC",151177,"Dec 24 2018 11:23AM           ",0,"None"
"WC",151179,"Dec 24 2018 11:30AM           ",0,"None"
"WC",151180,"Dec 24 2018 11:33AM           ",0,"None"
"WC",151181,"Dec 24 2018 11:42AM           ",0,"None"
"WC",151183,"Dec 24 2018 11:51AM           ",0,"None"
"WC",151185,"Dec 24 2018 11:55AM           ",0,"None"
"WC",151187,"Dec 24 2018 12:01PM           ",0,"None"
"WC",151189,"Dec 24 2018 12:06PM           ",0,"None"
"WC",151190,"Dec 24 2018 12:10PM           ",0,"None"
"WC",151192,"Dec 24 2018 12:22PM           ",0,"None"
"WC",151195,"Dec 24 2018 12:33PM           ",0,"None"
"WC",151196,"Dec 24 2018 12:37PM           ",0,"None"
"WC",151197,"Dec 24 2018 12:41PM           ",0,"None"
"WC",151198,"Dec 24 2018 12:56PM           ",0,"None"
"WC",151200,"Dec 24 2018  1:13PM           ",0,"None"
"WC",151203,"Dec 24 2018  1:21PM           ",0,"None"
"WC",151205,"Dec 24 2018  1:28PM           ",0,"None"
"WC",151206,"Dec 24 2018  1:29PM           ",0,"None"
"WC",151207,"Dec 24 2018  1:32PM           ",0,"None"
"WC",151208,"Dec 24 2018  1:33PM           ",0,"None"
"WC",151210,"Dec 24 2018  1:38PM           ",0,"None"
"WC",151211,"Dec 24 2018  1:39PM           ",0,"None"
"WC",151212,"Dec 24 2018  1:40PM           ",0,"None"
"WC",151213,"Dec 24 2018  1:42PM           ",0,"None"
"WC",151217,"Dec 24 2018  1:58PM           ",0,"None"
"WC",151218,"Dec 24 2018  2:01PM           ",0,"None"
"WC",151220,"Dec 24 2018  2:30PM           ",0,"None"
"WC",151221,"Dec 24 2018  2:30PM           ",0,"None"
"WC",151222,"Dec 24 2018  2:34PM           ",0,"None"
"WC",151223,"Dec 24 2018  2:39PM           ",0,"None"
"WC",151224,"Dec 24 2018  2:41PM           ",0,"None"
"WC",151225,"Dec 24 2018  2:51PM           ",0,"None"
"WC",151228,"Dec 24 2018  2:59PM           ",0,"None"
"WC",151231,"Dec 24 2018  3:17PM           ",0,"None"
"WC",151232,"Dec 24 2018  3:24PM           ",0,"None"
"WC",151233,"Dec 24 2018  3:26PM           ",0,"None"
"WC",151234,"Dec 24 2018  3:42PM           ",0,"None"
"WC",151237,"Dec 24 2018  4:35PM           ",0,"None"
"WC",151238,"Dec 24 2018  4:53PM           ",0,"None"
"WC",151239,"Dec 24 2018  4:57PM           ",0,"None"
"WC",151240,"Dec 24 2018  5:01PM           ",0,"None"
"WC",151242,"Dec 24 2018  5:09PM           ",0,"None"
"WC",151243,"Dec 24 2018  5:16PM           ",0,"None"
"WC",151246,"Dec 24 2018  6:10PM           ",0,"None"
"WC",151248,"Dec 24 2018  6:20PM           ",0,"None"
"WC",151249,"Dec 24 2018  6:20PM           ",0,"None"
"WC",151250,"Dec 24 2018  6:21PM           ",0,"None"
"WC",151251,"Dec 24 2018  6:23PM           ",0,"None"
"WC",151252,"Dec 24 2018  6:24PM           ",0,"None"
"WC",151253,"Dec 24 2018  6:37PM           ",0,"None"
"WC",151255,"Dec 24 2018  6:48PM           ",0,"None"
"WC",151256,"Dec 24 2018  7:03PM           ",0,"None"
"WC",151257,"Dec 24 2018  7:09PM           ",0,"None"
"WC",151258,"Dec 24 2018  7:25PM           ",0,"None"
"WC",151259,"Dec 24 2018  7:34PM           ",0,"None"
"WC",151260,"Dec 24 2018  7:52PM           ",0,"None"
"WC",151261,"Dec 24 2018  8:04PM           ",0,"None"
"WC",151262,"Dec 24 2018  8:09PM           ",0,"None"
"WC",151263,"Dec 24 2018  8:22PM           ",0,"None"
"WC",151264,"Dec 24 2018  8:37PM           ",0,"None"
"WC",151266,"Dec 24 2018  8:50PM           ",0,"None"
"WC",151267,"Dec 24 2018  8:51PM           ",0,"None"
"WC",151269,"Dec 24 2018  9:14PM           ",0,"None"
"WC",151270,"Dec 24 2018  9:19PM           ",0,"None"
"WC",151271,"Dec 24 2018  9:36PM           ",0,"None"
"WC",151272,"Dec 24 2018 10:22PM           ",0,"None"
"WC",151273,"Dec 24 2018 10:42PM           ",0,"None"
"WC",151275,"Dec 24 2018 11:02PM           ",0,"None"
"WC",151276,"Dec 24 2018 11:03PM           ",0,"None"
"WC",151277,"Dec 24 2018 11:15PM           ",0,"None"
"WC",151278,"Dec 24 2018 11:29PM           ",0,"None"
"WC",151279,"Dec 24 2018 11:51PM           ",0,"None"
"WC",151280,"Dec 24 2018 11:55PM           ",0,"None"
"WC",151282,"Dec 25 2018 12:30AM           ",0,"None"
"WC",151283,"Dec 25 2018 12:30AM           ",0,"None"
"WC",151284,"Dec 25 2018 12:37AM           ",0,"None"
"WC",151285,"Dec 25 2018 12:56AM           ",0,"None"
"WC",151286,"Dec 25 2018  1:04AM           ",0,"None"
"WC",151287,"Dec 25 2018  2:00AM           ",0,"None"
"WC",151291,"Dec 25 2018  4:02AM           ",0,"None"
"WC",151292,"Dec 25 2018  4:16AM           ",0,"None"
"WC",151294,"Dec 25 2018  5:38AM           ",0,"None"
"WC",151298,"Dec 25 2018  6:38AM           ",0,"None"
"WC",151300,"Dec 25 2018  7:14AM           ",0,"None"
"WC",151301,"Dec 25 2018  7:19AM           ",0,"None"
"WC",151302,"Dec 25 2018  7:30AM           ",0,"None"
"WC",151303,"Dec 25 2018  8:04AM           ",0,"None"
"WC",151304,"Dec 25 2018  8:19AM           ",0,"None"
"WC",151306,"Dec 25 2018  8:50AM           ",0,"None"
"WC",151308,"Dec 25 2018  9:05AM           ",0,"None"
"WC",151311,"Dec 25 2018 10:14AM           ",0,"None"
"WC",151312,"Dec 25 2018 10:40AM           ",0,"None"
"WC",151315,"Dec 25 2018 11:25AM           ",0,"None"
"WC",151317,"Dec 25 2018 11:37AM           ",0,"None"
"WC",151318,"Dec 25 2018 11:42AM           ",0,"None"
"WC",151320,"Dec 25 2018 12:37PM           ",1,"Fatality"
"WC",151321,"Dec 25 2018 12:47PM           ",0,"None"
"WC",151322,"Dec 25 2018  1:07PM           ",0,"None"
"WC",151325,"Dec 25 2018  1:41PM           ",1,"Light"
"WC",151329,"Dec 25 2018  3:13PM           ",0,"None"
"WC",151330,"Dec 25 2018  3:21PM           ",0,"None"
"WC",151332,"Dec 25 2018  3:42PM           ",0,"None"
"WC",151333,"Dec 25 2018  3:50PM           ",1,"Light"
"WC",151334,"Dec 25 2018  3:57PM           ",0,"None"
"WC",151335,"Dec 25 2018  4:18PM           ",0,"None"
"WC",151337,"Dec 25 2018  4:40PM           ",0,"None"
"WC",151338,"Dec 25 2018  4:50PM           ",0,"None"
"WC",151340,"Dec 25 2018  4:31PM           ",0,"None"
"WC",151341,"Dec 25 2018  5:12PM           ",0,"None"
"WC",151342,"Dec 25 2018  5:34PM           ",0,"None"
"WC",151345,"Dec 25 2018  6:04PM           ",0,"None"
"WC",151346,"Dec 25 2018  6:16PM           ",0,"None"
"WC",151347,"Dec 25 2018  6:35PM           ",0,"None"
"WC",151352,"Dec 25 2018  8:19PM           ",0,"None"
"WC",151353,"Dec 25 2018  8:18PM           ",0,"None"
"WC",151354,"Dec 25 2018  8:31PM           ",0,"None"
"WC",151356,"Dec 25 2018  9:21PM           ",0,"None"
"WC",151358,"Dec 25 2018  9:31PM           ",0,"None"
"WC",151362,"Dec 25 2018  9:53PM           ",0,"None"
"WC",151365,"Dec 25 2018 10:46PM           ",0,"None"
"WC",151366,"Dec 25 2018 11:09PM           ",0,"None"
"WC",151369,"Dec 25 2018 11:42PM           ",0,"None"
"WC",151372,"Dec 26 2018 12:04AM           ",0,"None"
"WC",151374,"Dec 26 2018 12:15AM           ",0,"None"
"WC",151375,"Dec 26 2018 12:27AM           ",0,"None"
"WC",151377,"Dec 26 2018 12:40AM           ",0,"None"
"WC",151378,"Dec 26 2018 12:46AM           ",0,"None"
"WC",151380,"Dec 26 2018  2:03AM           ",0,"None"
"WC",151381,"Dec 26 2018  3:14AM           ",0,"None"
"WC",151382,"Dec 26 2018  3:23AM           ",0,"None"
"WC",151383,"Dec 26 2018  4:30AM           ",0,"None"
"WC",151386,"Dec 26 2018  5:22AM           ",1,"Light"
"WC",151387,"Dec 26 2018  5:41AM           ",0,"None"
"WC",151388,"Dec 26 2018  5:52AM           ",0,"None"
"WC",151389,"Dec 26 2018  6:17AM           ",0,"None"
"WC",151390,"Dec 26 2018  6:19AM           ",0,"None"
"WC",151391,"Dec 26 2018  6:39AM           ",0,"None"
"WC",151392,"Dec 26 2018  6:49AM           ",0,"None"
"WC",151393,"Dec 26 2018  6:54AM           ",0,"None"
"WC",151394,"Dec 26 2018  7:19AM           ",0,"None"
"WC",151396,"Dec 26 2018  7:33AM           ",0,"None"
"WC",151397,"Dec 26 2018  7:44AM           ",0,"None"
"WC",151398,"Dec 26 2018  7:50AM           ",0,"None"
"WC",151399,"Dec 26 2018  7:54AM           ",0,"None"
"WC",151400,"Dec 26 2018  8:13AM           ",1,"Fatality"
"WC",151401,"Dec 26 2018  9:08AM           ",0,"None"
"WC",151402,"Dec 26 2018  9:30AM           ",0,"None"
"WC",151404,"Dec 26 2018  9:56AM           ",0,"None"
"WC",151405,"Dec 26 2018 10:39AM           ",0,"None"
"WC",151406,"Dec 26 2018 10:51AM           ",0,"None"
"WC",151407,"Dec 26 2018 10:54AM           ",0,"None"
"WC",151410,"Dec 26 2018 11:23AM           ",0,"None"
"WC",151411,"Dec 26 2018 11:28AM           ",0,"None"
"WC",151412,"Dec 26 2018 11:33AM           ",0,"None"
"WC",151413,"Dec 26 2018 11:48AM           ",0,"None"
"WC",151414,"Dec 26 2018 12:15PM           ",0,"None"
"WC",151415,"Dec 26 2018 12:16PM           ",0,"None"
"WC",151416,"Dec 26 2018 12:25PM           ",0,"None"
"WC",151417,"Dec 26 2018  1:18PM           ",0,"None"
"WC",151419,"Dec 26 2018  1:41PM           ",0,"None"
"WC",151421,"Dec 26 2018  2:10PM           ",0,"None"
"WC",151423,"Dec 26 2018  2:18PM           ",0,"None"
"WC",151424,"Dec 26 2018  2:39PM           ",0,"None"
"WC",151426,"Dec 26 2018  2:48PM           ",0,"None"
"WC",151427,"Dec 26 2018  2:56PM           ",0,"None"
"WC",151428,"Dec 26 2018  3:08PM           ",0,"None"
"WC",151429,"Dec 26 2018  3:09PM           ",0,"None"
"WC",151430,"Dec 26 2018  3:27PM           ",0,"None"
"WC",151432,"Dec 26 2018  3:40PM           ",0,"None"
"WC",151433,"Dec 26 2018  3:42PM           ",0,"None"
"WC",151435,"Dec 26 2018  4:07PM           ",0,"None"
"WC",151436,"Dec 26 2018  4:14PM           ",0,"None"
"WC",151438,"Dec 26 2018  4:33PM           ",0,"None"
"WC",151439,"Dec 26 2018  4:58PM           ",0,"None"
"WC",151440,"Dec 26 2018  5:01PM           ",0,"None"
"WC",151441,"Dec 26 2018  5:09PM           ",0,"None"
"WC",151443,"Dec 26 2018  5:24PM           ",0,"None"
"WC",151444,"Dec 26 2018  5:25PM           ",0,"None"
"WC",151445,"Dec 26 2018  5:26PM           ",0,"None"
"WC",151446,"Dec 26 2018  5:44PM           ",0,"None"
"WC",151447,"Dec 26 2018  5:48PM           ",0,"None"
"WC",151448,"Dec 26 2018  5:58PM           ",0,"None"
"WC",151450,"Dec 26 2018  6:02PM           ",0,"None"
"WC",151451,"Dec 26 2018  6:06PM           ",0,"None"
"WC",151452,"Dec 26 2018  6:20PM           ",0,"None"
"WC",151453,"Dec 26 2018  6:27PM           ",0,"None"
"WC",151454,"Dec 26 2018  6:31PM           ",0,"None"
"WC",151455,"Dec 26 2018  6:42PM           ",0,"None"
"WC",151456,"Dec 26 2018  6:46PM           ",0,"None"
"WC",151457,"Dec 26 2018  7:30PM           ",0,"None"
"WC",151459,"Dec 26 2018  7:43PM           ",0,"None"
"WC",151460,"Dec 26 2018  7:46PM           ",0,"None"
"WC",151461,"Dec 26 2018  7:48PM           ",0,"None"
"WC",151462,"Dec 26 2018  8:21PM           ",0,"None"
"WC",151463,"Dec 26 2018  8:42PM           ",0,"None"
"WC",151464,"Dec 26 2018  9:15PM           ",0,"None"
"WC",151465,"Dec 26 2018 10:11PM           ",0,"None"
"WC",151466,"Dec 26 2018 11:22PM           ",0,"None"
"WC",151467,"Dec 26 2018 11:29PM           ",0,"None"
"WC",151468,"Dec 26 2018 11:33PM           ",0,"None"
"WC",151469,"Dec 26 2018 11:35PM           ",0,"None"
"WC",151470,"Dec 26 2018 11:38PM           ",0,"None"
"WC",151471,"Dec 26 2018 11:51PM           ",0,"None"
"WC",151472,"Dec 27 2018 12:05AM           ",0,"None"
"WC",151474,"Dec 27 2018  1:29AM           ",0,"None"
"WC",151475,"Dec 27 2018  2:08AM           ",0,"None"
"WC",151476,"Dec 27 2018  3:09AM           ",0,"None"
"WC",151477,"Dec 27 2018  3:37AM           ",0,"None"
"WC",151478,"Dec 27 2018  3:49AM           ",0,"None"
"WC",151481,"Dec 27 2018  5:36AM           ",0,"None"
"WC",151482,"Dec 27 2018  5:38AM           ",0,"None"
"WC",151483,"Dec 27 2018  6:07AM           ",0,"None"
"WC",151485,"Dec 27 2018  6:24AM           ",0,"None"
"WC",151486,"Dec 27 2018  6:22AM           ",0,"None"
"WC",151489,"Dec 27 2018  6:43AM           ",0,"None"
"WC",151490,"Dec 27 2018  6:53AM           ",0,"None"
"WC",151492,"Dec 27 2018  7:12AM           ",0,"None"
"WC",151493,"Dec 27 2018  7:19AM           ",0,"None"
"WC",151497,"Dec 27 2018  7:38AM           ",0,"None"
"WC",151498,"Dec 27 2018  7:40AM           ",0,"None"
"WC",151499,"Dec 27 2018  8:06AM           ",0,"None"
"WC",151500,"Dec 27 2018  8:17AM           ",0,"None"
"WC",151501,"Dec 27 2018  8:22AM           ",0,"None"
"WC",151503,"Dec 27 2018  8:39AM           ",0,"None"
"WC",151507,"Dec 27 2018  8:54AM           ",0,"None"
"WC",151510,"Dec 27 2018  9:05AM           ",0,"None"
"WC",151511,"Dec 27 2018  9:06AM           ",0,"None"
"WC",151514,"Dec 27 2018  9:25AM           ",0,"None"
"WC",151516,"Dec 27 2018  9:27AM           ",0,"None"
"WC",151517,"Dec 27 2018  9:35AM           ",0,"None"
"WC",151518,"Dec 27 2018  9:35AM           ",0,"None"
"WC",151520,"Dec 27 2018  9:51AM           ",0,"None"
"WC",151521,"Dec 27 2018  9:53AM           ",0,"None"
"WC",151527,"Dec 27 2018 10:24AM           ",0,"None"
"WC",151531,"Dec 27 2018 10:43AM           ",0,"None"
"WC",151533,"Dec 27 2018 10:53AM           ",0,"None"
"WC",151534,"Dec 27 2018 11:06AM           ",0,"None"
"WC",151537,"Dec 27 2018 11:19AM           ",2,"Light"
"WC",151538,"Dec 27 2018 11:20AM           ",0,"None"
"WC",151539,"Dec 27 2018 11:30AM           ",0,"None"
"WC",151544,"Dec 27 2018 12:00PM           ",0,"None"
"WC",151549,"Dec 27 2018 12:31PM           ",0,"None"
"WC",151550,"Dec 27 2018 12:33PM           ",0,"None"
"WC",151554,"Dec 27 2018  1:07PM           ",0,"None"
"WC",151556,"Dec 27 2018  1:17PM           ",0,"None"
"WC",151557,"Dec 27 2018  1:26PM           ",0,"None"
"WC",151558,"Dec 27 2018  1:32PM           ",0,"None"
"WC",151559,"Dec 27 2018  1:33PM           ",0,"None"
"WC",151562,"Dec 27 2018  1:48PM           ",0,"None"
"WC",151563,"Dec 27 2018  1:55PM           ",0,"None"
"WC",151568,"Dec 27 2018  2:11PM           ",0,"None"
"WC",151569,"Dec 27 2018  2:12PM           ",0,"None"
"WC",151572,"Dec 27 2018  2:07PM           ",0,"None"
"WC",151575,"Dec 27 2018  3:15PM           ",0,"None"
"WC",151576,"Dec 27 2018  3:18PM           ",0,"None"
"WC",151578,"Dec 27 2018  4:04PM           ",0,"None"
"WC",151580,"Dec 27 2018  4:45PM           ",0,"None"
"WC",151582,"Dec 27 2018  5:35PM           ",0,"None"
"WC",151583,"Dec 27 2018  5:53PM           ",0,"None"
"WC",151585,"Dec 27 2018  6:00PM           ",0,"None"
"WC",151587,"Dec 27 2018  6:30PM           ",0,"None"
"WC",151588,"Dec 27 2018  6:42PM           ",0,"None"
"WC",151589,"Dec 27 2018  6:47PM           ",0,"None"
"WC",151590,"Dec 27 2018  7:02PM           ",0,"None"
"WC",151593,"Dec 27 2018  7:41PM           ",0,"None"
"WC",151594,"Dec 27 2018  7:42PM           ",0,"None"
"WC",151595,"Dec 27 2018  8:17PM           ",0,"None"
"WC",151596,"Dec 27 2018  8:22PM           ",0,"None"
"WC",151597,"Dec 27 2018  9:43PM           ",0,"None"
"WC",151598,"Dec 27 2018  9:48PM           ",0,"None"
"WC",151599,"Dec 27 2018 10:09PM           ",0,"None"
"WC",151600,"Dec 27 2018 10:20PM           ",0,"None"
"WC",151601,"Dec 27 2018 10:28PM           ",0,"None"
"WC",151602,"Dec 27 2018 10:43PM           ",0,"None"
"WC",151604,"Dec 27 2018 11:02PM           ",0,"None"
"WC",151605,"Dec 27 2018 11:15PM           ",0,"None"
"WC",151607,"Dec 28 2018 12:02AM           ",0,"None"
"WC",151608,"Dec 28 2018 12:07AM           ",0,"None"
"WC",151609,"Dec 28 2018 12:27AM           ",0,"None"
"WC",151610,"Dec 28 2018  3:13AM           ",0,"None"
"WC",151611,"Dec 28 2018  4:51AM           ",0,"None"
"WC",151612,"Dec 28 2018  4:54AM           ",0,"None"
"WC",151613,"Dec 28 2018  5:09AM           ",0,"None"
"WC",151616,"Dec 28 2018  5:37AM           ",0,"None"
"WC",151617,"Dec 28 2018  5:42AM           ",0,"None"
"WC",151618,"Dec 28 2018  5:44AM           ",0,"None"
"WC",151619,"Dec 28 2018  5:51AM           ",0,"None"
"WC",151622,"Dec 28 2018  6:10AM           ",0,"None"
"WC",151623,"Dec 28 2018  6:15AM           ",0,"None"
"WC",151624,"Dec 28 2018  6:21AM           ",0,"None"
"WC",151625,"Dec 28 2018  6:26AM           ",0,"None"
"WC",151627,"Dec 28 2018  6:42AM           ",0,"None"
"WC",151628,"Dec 28 2018  6:56AM           ",0,"None"
"WC",151629,"Dec 28 2018  6:58AM           ",0,"None"
"WC",151633,"Dec 28 2018  7:11AM           ",0,"None"
"WC",151635,"Dec 28 2018  7:15AM           ",0,"None"
"WC",151636,"Dec 28 2018  7:18AM           ",0,"None"
"WC",151637,"Dec 28 2018  7:19AM           ",0,"None"
"WC",151638,"Dec 28 2018  7:20AM           ",0,"None"
"WC",151640,"Dec 28 2018  7:47AM           ",0,"None"
"WC",151641,"Dec 28 2018  7:49AM           ",0,"None"
"WC",151642,"Dec 28 2018  7:50AM           ",0,"None"
"WC",151644,"Dec 28 2018  7:56AM           ",0,"None"
"WC",151646,"Dec 28 2018  8:01AM           ",0,"None"
"WC",151647,"Dec 28 2018  8:04AM           ",0,"None"
"WC",151649,"Dec 28 2018  8:14AM           ",0,"None"
"WC",151650,"Dec 28 2018  8:22AM           ",0,"None"
"WC",151651,"Dec 28 2018  8:24AM           ",0,"None"
"WC",151652,"Dec 28 2018  8:26AM           ",0,"None"
"WC",151653,"Dec 28 2018  8:37AM           ",0,"None"
"WC",151654,"Dec 28 2018  8:31AM           ",0,"None"
"WC",151655,"Dec 28 2018  8:44AM           ",0,"None"
"WC",151656,"Dec 28 2018  8:47AM           ",0,"None"
"WC",151657,"Dec 28 2018  8:51AM           ",0,"None"
"WC",151658,"Dec 28 2018  9:07AM           ",0,"None"
"WC",151661,"Dec 28 2018  9:31AM           ",0,"None"
"WC",151662,"Dec 28 2018  9:29AM           ",0,"None"
"WC",151663,"Dec 28 2018  9:41AM           ",0,"None"
"WC",151665,"Dec 28 2018  9:45AM           ",0,"None"
"WC",151668,"Dec 28 2018 10:08AM           ",0,"None"
"WC",151669,"Dec 28 2018 10:10AM           ",0,"None"
"WC",151670,"Dec 28 2018 10:12AM           ",0,"None"
"WC",151671,"Dec 28 2018 10:12AM           ",0,"None"
"WC",151673,"Dec 28 2018 10:20AM           ",0,"None"
"WC",151674,"Dec 28 2018 10:24AM           ",0,"None"
"WC",151675,"Dec 28 2018 10:26AM           ",0,"None"
"WC",151677,"Dec 28 2018 10:47AM           ",0,"None"
"WC",151680,"Dec 28 2018 10:56AM           ",0,"None"
"WC",151681,"Dec 28 2018 10:58AM           ",0,"None"
"WC",151682,"Dec 28 2018 11:04AM           ",0,"None"
"WC",151684,"Dec 28 2018 11:31AM           ",0,"None"
"WC",151686,"Dec 28 2018 11:37AM           ",0,"None"
"WC",151687,"Dec 28 2018 11:46AM           ",0,"None"
"WC",151688,"Dec 28 2018 11:50AM           ",0,"None"
"WC",151689,"Dec 28 2018 11:53AM           ",0,"None"
"WC",151690,"Dec 28 2018 11:53AM           ",0,"None"
"WC",151691,"Dec 28 2018 11:55AM           ",0,"None"
"WC",151692,"Dec 28 2018 12:10PM           ",0,"None"
"WC",151693,"Dec 28 2018 12:22PM           ",0,"None"
"WC",151694,"Dec 28 2018 12:32PM           ",0,"None"
"WC",151695,"Dec 28 2018 12:37PM           ",0,"None"
"WC",151696,"Dec 28 2018 12:39PM           ",0,"None"
"WC",151697,"Dec 28 2018 12:46PM           ",0,"None"
"WC",151698,"Dec 28 2018 12:52PM           ",0,"None"
"WC",151699,"Dec 28 2018 12:55PM           ",0,"None"
"WC",151701,"Dec 28 2018  1:28PM           ",0,"None"
"WC",151702,"Dec 28 2018  1:34PM           ",0,"None"
"WC",151703,"Dec 28 2018  1:40PM           ",0,"None"
"WC",151705,"Dec 28 2018  1:49PM           ",0,"None"
"WC",151706,"Dec 28 2018  1:59PM           ",0,"None"
"WC",151707,"Dec 28 2018  2:02PM           ",0,"None"
"WC",151709,"Dec 28 2018  2:08PM           ",0,"None"
"WC",151710,"Dec 28 2018  2:20PM           ",0,"None"
"WC",151711,"Dec 28 2018  2:38PM           ",0,"None"
"WC",151712,"Dec 28 2018  2:41PM           ",0,"None"
"WC",151713,"Dec 28 2018  2:47PM           ",0,"None"
"WC",151715,"Dec 28 2018  2:48PM           ",0,"None"
"WC",151716,"Dec 28 2018  3:04PM           ",0,"None"
"WC",151717,"Dec 28 2018  3:24PM           ",0,"None"
"WC",151718,"Dec 28 2018  3:31PM           ",0,"None"
"WC",151719,"Dec 28 2018  3:36PM           ",0,"None"
"WC",151720,"Dec 28 2018  3:40PM           ",0,"None"
"WC",151721,"Dec 28 2018  3:51PM           ",0,"None"
"WC",151722,"Dec 28 2018  4:01PM           ",0,"None"
"WC",151723,"Dec 28 2018  4:02PM           ",0,"None"
"WC",151724,"Dec 28 2018  4:06PM           ",0,"None"
"WC",151725,"Dec 28 2018  4:08PM           ",0,"None"
"WC",151726,"Dec 28 2018  4:15PM           ",0,"None"
"WC",151727,"Dec 28 2018  4:21PM           ",0,"None"
"WC",151729,"Dec 28 2018  4:52PM           ",0,"None"
"WC",151730,"Dec 28 2018  5:04PM           ",0,"None"
"WC",151732,"Dec 28 2018  5:24PM           ",0,"None"
"WC",151733,"Dec 28 2018  5:25PM           ",0,"None"
"WC",151734,"Dec 28 2018  5:30PM           ",0,"None"
"WC",151735,"Dec 28 2018  5:31PM           ",0,"None"
"WC",151736,"Dec 28 2018  5:35PM           ",0,"None"
"WC",151737,"Dec 28 2018  5:43PM           ",0,"None"
"WC",151743,"Dec 28 2018  6:04PM           ",0,"None"
"WC",151745,"Dec 28 2018  6:13PM           ",0,"None"
"WC",151746,"Dec 28 2018  6:21PM           ",0,"None"
"WC",151749,"Dec 28 2018  6:55PM           ",0,"None"
"WC",151752,"Dec 28 2018  7:12PM           ",0,"None"
"WC",151753,"Dec 28 2018  7:13PM           ",0,"None"
"WC",151754,"Dec 28 2018  7:18PM           ",0,"None"
"WC",151755,"Dec 28 2018  7:25PM           ",0,"None"
"WC",151756,"Dec 28 2018  7:35PM           ",0,"None"
"WC",151758,"Dec 28 2018  7:39PM           ",0,"None"
"WC",151759,"Dec 28 2018  7:48PM           ",0,"None"
"WC",151760,"Dec 28 2018  8:15PM           ",0,"None"
"WC",151761,"Dec 28 2018  8:28PM           ",0,"None"
